SPEC_ID,NAME,RA,DEC,Z,Quality
123663,g0305133-491054,46.30558333,-49.18169444,0.169178,4
123664,g0313438-475302,48.43233333,-47.88377778,0.063605,4
123665,g0314024-474447,48.510125,-47.74633333,0.061694,4
123666,g0305138-481147,46.30758333,-48.19636111,0.160417,4
123667,g0309599-474749,47.4995,-47.79688889,0.124667,4
123668,g0308401-474318,47.167125,-47.72175,0.058302,4
123669,g0314077-473852,48.532,-47.64769444,0.062989,4
123670,g0310546-472349,47.72766667,-47.39694444,0.082708,4
123671,g0309103-471805,47.29275,-47.30130556,0.165079,4
123672,g0302084-465346,45.53479167,-46.89616667,0.176996,3
123673,g0309378-471251,47.40758333,-47.21413889,0.116594,4
123674,g0306126-465054,46.55258333,-46.84844444,0.065814,4
123675,g0314130-471914,48.55416667,-47.32047222,0.062204,4
123676,g0312402-472614,48.167625,-47.43727778,0.082427,4
123677,g0308212-462216,47.08829167,-46.371,0.004682,4
123678,g0308185-460229,47.077125,-46.04138889,0.087015,4
123679,g0311402-463530,47.91741667,-46.59169444,0.062014,4
123680,g0307533-454423,46.971875,-45.73975,0.062929,4
123681,g0312365-461239,48.15208333,-46.21069444,2.00219,4
123682,g0317053-463128,49.27191667,-46.52436111,0.082096,4
123683,g0315514-462909,48.96433333,-46.48577778,0.078992,4
123684,g0317230-462454,49.34583333,-46.41508333,0.158677,3
123685,g0314538-463223,48.724,-46.53961111,0.077736,4
123686,g0314598-454528,48.74929167,-45.75788889,2.19182,4
123687,g0318572-455812,49.738125,-45.96994444,0.148216,4
123688,g0322042-451559,50.51741667,-45.26633333,0.072618,4
123689,g0318267-462338,49.61133333,-46.39377778,0.079778,4
123690,g0321591-453322,50.49620833,-45.55597222,0.070024,4
123691,g0314519-472321,48.71625,-47.38927778,0.063821,4
123692,g0319096-463631,49.79008333,-46.60847222,0.15841,4
123694,g0315157-473605,48.81529167,-47.60136111,0.082122,4
123695,g0318086-471910,49.53575,-47.31955556,0.068711,3
123696,g0322405-463405,50.66875,-46.56805556,0.062838,4
123697,g0322294-464620,50.622625,-46.77222222,0.054117,4
123698,g0321583-465832,50.49270833,-46.97544444,0.034687,4
123699,g0321076-471352,50.2815,-47.23116667,0.066727,4
123700,g0330005-460548,52.50216667,-46.09663889,0.067527,4
123701,g0321239-472112,50.34945833,-47.35325,0.12248,4
123702,g0327471-470624,51.946375,-47.10663889,0.022048,4
123703,g0328403-471404,52.16804167,-47.23447222,0.038869,4
123704,g0315449-474340,48.93725,-47.72769444,0.061759,4
123705,g0333227-472554,53.3445,-47.43158333,0.061522,4
123706,g0330014-473542,52.505625,-47.59508333,0.093072,4
123707,g0322535-473859,50.72270833,-47.64961111,0.067069,4
123708,g0330049-475142,52.52041667,-47.86169444,0.022329,4
123709,g0320031-480559,50.01308333,-48.09963889,0.066829,4
123710,g0333091-482409,53.288,-48.4025,0.064392,4
123711,g0324017-475112,51.00720833,-47.85319444,0.044518,4
123712,g0330127-484401,52.552875,-48.7335,0.059761,4
123713,g0314038-480117,48.51570833,-48.0215,0.099452,4
123714,g0324557-483024,51.232125,-48.50675,0.07755,4
123716,g0314540-481340,48.72479167,-48.22783333,0.080814,4
123717,g0323167-484624,50.819375,-48.77319444,0.038254,4
123718,g0325024-491521,51.26,-49.25591667,0.038329,4
123719,g0322270-490907,50.61258333,-49.15194444,0.070053,4
123720,g0322222-491829,50.59245833,-49.308,0.069769,4
123721,g0326133-500038,51.55541667,-50.01044444,0.018659,4
123722,g0324496-500325,51.2065,-50.057,0.06818,4
123723,g0322091-502203,50.53783333,-50.36738889,0.082979,4
123724,g0321514-491043,50.46425,-49.17858333,0.06907,4
123725,g0320216-491231,50.09008333,-49.20861111,0.039124,3
123726,g0326072-134860,51.53008333,-13.81655556,0.040769,4
123727,g0326106-132815,51.54433333,-13.47077778,0.106589,4
123728,g0325050-121829,51.270625,-12.30797222,0.014856,4
123729,g0324021-125855,51.00891667,-12.98191667,0.076126,4
123730,g0322586-135217,50.74395833,-13.8715,0.041736,4
123731,g0324008-122001,51.00316667,-12.33361111,0.076647,4
123732,g0322204-132812,50.58491667,-13.46991667,0.077006,4
123733,g0321329-135027,50.38695833,-13.84080556,0.030666,4
123734,g0321572-133050,50.48820833,-13.51394444,0.041738,4
123735,g0322177-131439,50.57375,-13.24425,0.076527,4
123736,g0320453-134217,50.188625,-13.70483333,0.041834,4
123737,g0320419-132760,50.17470833,-13.46652778,0.108007,4
123738,g0323240-123129,50.85008333,-12.52466667,0.05512,4
123739,g0322328-123451,50.63658333,-12.58091667,0.095594,4
123740,g0323159-121908,50.816125,-12.31875,0.095105,4
123741,g0322490-121806,50.70433333,-12.30177778,0.052411,4
123742,g0321538-122243,50.47429167,-12.37852778,0.041165,4
123743,g0318511-124049,49.713,-12.68030556,0.033753,4
123744,g0317570-123319,49.4875,-12.55519444,0.017621,4
123745,g0320077-121319,50.03195833,-12.22188889,0.071204,4
123746,g0318592-115648,49.74654167,-11.94661111,0.030937,4
123747,g0319177-120610,49.82375,-12.10280556,0.015413,4
123748,g0322552-111212,50.729875,-11.20338889,0.009196,4
123749,g0328463-115638,52.19295833,-11.94386111,0.031151,4
123750,g0323489-115954,50.95358333,-11.99833333,0.029897,4
123751,g0320555-105703,50.23108333,-10.95080556,0.031028,4
123752,g0325108-120135,51.294875,-12.02630556,0.052669,4
123753,g0321241-110846,50.35029167,-11.14611111,0.031118,4
123754,g0319048-104835,49.77004167,-10.80983333,0.031877,4
123755,g0319512-105737,49.96325,-10.96025,0.030534,4
123756,g0324264-114010,51.10979167,-11.6695,0.031851,4
123757,g0316089-104029,49.03704167,-10.67483333,0.031146,4
123758,g0320226-105201,50.09420833,-10.86694444,0.030388,4
123760,g0317430-102324,49.42895833,-10.39011111,0.031917,4
123761,g0317460-101629,49.441625,-10.27461111,0.028817,4
123762,g0317355-100737,49.39770833,-10.12697222,0.030367,4
123763,g0323383-111148,50.90958333,-11.19675,0.031689,4
123764,g0323338-103239,50.89091667,-10.54411111,0.019585,4
123765,g0319162-101301,49.817375,-10.21680556,0.028708,4
123767,g0323105-101412,50.79375,-10.23661111,0.055076,4
123768,g0323182-102100,50.825625,-10.35008333,0.014576,4
123769,g0319307-093206,49.87804167,-9.53508333,0.042125,4
123771,g0320535-094838,50.22304167,-9.81047222,0.028948,4
123772,g0322279-100217,50.61604167,-10.03805556,0.080316,4
123773,g0323047-104901,50.76958333,-10.81694444,0.081628,4
123774,g0321538-094326,50.47433333,-9.72380556,0.106298,4
123775,g0322332-095321,50.63820833,-9.88911111,0.067586,4
123776,g0323001-100258,50.75045833,-10.04955556,0.0301,4
123777,g0325349-104728,51.395375,-10.79105556,0.086401,4
123778,g0324377-104251,51.157,-10.71411111,0.019882,4
123779,g0324502-091405,51.20908333,-9.23472222,0.032023,4
123781,g0326551-113847,51.729375,-11.6465,0.052314,4
123782,g0326015-102346,51.50608333,-10.396,0.090347,4
123783,g0329256-095018,52.35666667,-9.83838889,0.032507,4
123784,g0328204-095051,52.08504167,-9.8475,0.031198,4
123785,g0330400-091142,52.6665,-9.195,0.042679,4
123786,g0330550-101128,52.72920833,-10.19105556,0.107709,4
123788,g0329288-103855,52.36991667,-10.64858333,0.151662,4
123789,g0331395-094211,52.91458333,-9.70297222,0.03151,4
123790,g0331488-094820,52.953375,-9.80541667,0.031031,4
123791,g0332410-093600,53.17083333,-9.60002778,0.08876,4
123792,g0331443-095707,52.934625,-9.95194444,0.080583,4
123793,g0333463-095928,53.44291667,-9.99097222,0.11181,4
123794,g0330553-103321,52.7305,-10.55588889,0.233853,4
123795,g0334541-094119,53.72554167,-9.68866667,0.032075,4
123796,g0334496-095033,53.70654167,-9.8425,0.031886,4
123797,g0336113-094055,54.04716667,-9.68202778,0.031757,4
123798,g0334123-101857,53.55104167,-10.31580556,0.143834,4
123799,g0333493-101503,53.45525,-10.25075,0.010707,4
123800,g0335369-101105,53.903625,-10.18458333,0.184355,4
123801,g0334163-103229,53.56795833,-10.54141667,0.082398,4
123802,g0334367-104239,53.652875,-10.71086111,0.177774,4
123804,g0332006-111456,53.00241667,-11.24888889,0.49452,3
123806,g0332388-104351,53.16145833,-10.73077778,0.148233,4
123807,g0335402-110539,53.9175,-11.09413889,0.143601,4
123808,g0338133-111806,54.55541667,-11.30155556,0.092396,4
123809,g0335062-110918,53.77579167,-11.15502778,0.094574,4
123810,g0337020-113452,54.2585,-11.58119444,0.103555,4
123812,g0336507-120107,54.21141667,-12.01863889,0.143725,4
123813,g0331589-115853,52.99558333,-11.98141667,0.030652,4
123814,g0330135-121554,52.55629167,-12.26511111,0.111683,4
123815,g0332281-120351,53.11695833,-12.06408333,0.030335,4
123816,g0335595-124016,53.99791667,-12.67108333,0.030446,4
123817,g0331486-122419,52.95241667,-12.40536111,0.033832,4
123818,g0329228-115744,52.34495833,-11.96225,0.029911,4
123820,g0328546-120912,52.22729167,-12.15336111,0.008225,4
123821,g0332292-123154,53.12175,-12.53172222,0.102987,4
123822,g0334458-130838,53.69075,-13.14377778,0.006318,4
123823,g0334236-131605,53.59841667,-13.26805556,0.06783,4
123824,g0334400-132824,53.66658333,-13.47330556,0.04014,4
123825,g0331548-130719,52.9785,-13.12202778,0.042048,4
123826,g0333171-133951,53.32116667,-13.66413889,0.006572,4
123827,g0330216-130007,52.58979167,-13.00186111,0.04623,4
123828,g0330077-132903,52.53216667,-13.48405556,0.042071,4
123830,g0329267-132937,52.36141667,-13.49361111,0.030337,4
123831,g0328064-122840,52.02670833,-12.47786111,0.033772,4
123832,g0331354-465026,52.89758333,-46.84055556,0.066016,4
123833,g0336375-453629,54.15608333,-45.60813889,0.066358,4
123834,g0331477-454656,52.94891667,-45.78233333,0.062683,4
123836,g0328369-461729,52.15379167,-46.29147222,0.069796,4
123837,g0328335-455617,52.13966667,-45.93816667,0.068197,4
123838,g0331382-452205,52.90925,-45.36813889,0.068364,4
123840,g0327209-455831,51.83704167,-45.97525,0.095535,4
123841,g0324047-462021,51.01945833,-46.33922222,0.092461,4
123842,g0330550-452330,52.72929167,-45.39155556,0.033173,4
123844,g0329113-451242,52.29708333,-45.21161111,0.06267,4
123845,g0328454-445352,52.189125,-44.89783333,0.060053,4
123846,g0321263-455201,50.35975,-45.86694444,0.071188,4
123847,g0322025-454239,50.51033333,-45.71091667,0.097725,4
123848,g0331517-444810,52.96520833,-44.80280556,0.067249,4
123849,g0320261-452029,50.10879167,-45.34147222,0.07088,4
123850,g0320599-450856,50.24970833,-45.14888889,0.06135,3
123851,g0322191-445922,50.57958333,-44.98938889,0.070941,4
123852,g0328272-444033,52.11345833,-44.67569444,0.032542,4
123853,not__in__config,52.39170833,-44.7915,0.064659,4
123854,g0334438-451824,53.68245833,-45.30666667,0.069115,3
123855,g0323518-443311,50.96583333,-44.55311111,0.032551,4
123856,g0332047-443009,53.019625,-44.50236111,0.101264,4
123857,g0333477-442546,53.448625,-44.42938889,0.063634,4
123858,g0322214-441138,50.589375,-44.19388889,0.062681,4
123860,g0325203-443501,51.33470833,-44.58361111,0.077172,4
123861,not__in__config,52.5215,-44.29869444,0.174336,4
123862,not__in__config,50.553625,-44.09463889,0.029991,4
123863,g0329259-443654,52.35795833,-44.61486111,0.078572,4
123864,not__in__config,50.93829167,-43.8995,0.054554,4
123865,g0321240-433606,50.35029167,-43.60183333,0.032883,4
123866,not__in__config,50.52116667,-43.51877778,0.062241,4
123867,g0324095-433239,51.03954167,-43.54411111,0.055265,4
123868,g0326348-440058,51.644875,-44.01619444,0.063052,4
123871,g0327106-431827,51.79395833,-43.30730556,0.063477,4
123872,not__in__config,51.61504167,-43.47,0.079473,4
123873,g0326578-431254,51.74079167,-43.21508333,0.063393,4
123874,g0332444-431922,53.18525,-43.3225,0.063404,4
123875,not__in__config,52.15654167,-43.38363889,0.055183,4
123876,not__in__config,52.964875,-43.763,0.063474,4
123877,not__in__config,52.40966667,-43.31194444,0.059223,4
123879,g0330537-433029,52.72370833,-43.50802778,0.153555,4
123880,not__in__config,52.82770833,-43.14402778,0.040214,4
123881,g0328112-421751,52.04658333,-42.29738889,2.45814,4
123882,not__in__config,51.93625,-42.06341667,0.05902,4
123883,not__in__config,53.110125,-43.21925,0.074285,4
123884,g0330207-421314,52.58654167,-42.22069444,0.075018,4
123885,g0330598-415438,52.74908333,-41.91058333,0.049434,4
123886,g0331412-424924,52.92145833,-42.82347222,0.063272,4
123887,not__in__config,53.35558333,-42.42744444,0.066585,4
123888,not__in__config,54.215625,-42.18536111,0.014655,4
123889,g0333183-441055,53.326125,-44.18180556,0.030594,4
123890,not__in__config,53.53758333,-43.32383333,0.065864,4
123891,not__in__config,53.08391667,-44.09936111,0.065424,4
123892,g0331209-441250,52.83725,-44.21383333,0.029553,4
123893,not__in__config,53.91966667,-43.30847222,0.062765,4
123894,not__in__config,54.16454167,-43.31733333,0.061746,4
123895,not__in__config,55.14129167,-42.81652778,0.054607,4
123896,g0334241-441837,53.59933333,-44.31025,0.185834,4
123897,not__in__config,55.27275,-42.88291667,0.054338,4
123898,not__in__config,53.7505,-43.79263889,0.077025,4
123899,g0336142-450235,54.05904167,-45.04291667,0.077655,4
123900,not__in__config,53.75416667,-44.51469444,0.066323,4
123901,not__in__config,56.07845833,-42.60116667,0.088431,4
123902,g0339309-444501,54.87891667,-44.75030556,0.083326,4
123903,g0338175-435811,54.57283333,-43.96975,0.003435,4
123904,not__in__config,56.33054167,-42.69183333,0.054368,4
123905,not__in__config,56.32070833,-42.87225,0.054559,4
123906,not__in__config,53.55716667,-44.94213889,0.062074,4
123907,g0345221-431305,56.34195833,-43.21802778,0.054398,4
123908,g0336139-451047,54.05775,-45.17961111,0.067189,4
123909,not__in__config,53.70895833,-45.03636111,0.068748,4
123910,not__in__config,53.50295833,-44.80308333,0.077645,4
123911,not__in__config,54.21404167,-44.34644444,0.066955,4
123912,not__in__config,56.221125,-43.70583333,0.054648,4
123915,not__in__config,57.04854167,-43.88866667,0.134193,4
123916,not__in__config,56.71058333,-44.05063889,0.078609,4
123917,g0342558-442035,55.73229167,-44.34311111,0.004437,4
123918,g0349042-441545,57.267375,-44.26244444,0.054769,4
123919,g0345569-443449,56.48708333,-44.58025,0.083812,4
123920,g0344249-444009,56.10383333,-44.66911111,0.003367,4
123922,g0346007-445019,56.503,-44.83861111,0.061718,4
123923,g0343588-450900,55.99504167,-45.15008333,0.068218,4
123924,g0340229-451151,55.09541667,-45.1975,0.077297,4
123925,g0341258-451931,55.35754167,-45.32525,0.101663,4
123927,g0348295-453436,57.12308333,-45.57661111,0.073708,4
123928,g0347337-453413,56.89054167,-45.57022222,0.070038,4
123929,g0345577-453818,56.4905,-45.63819444,0.071025,4
123930,g0348128-455407,57.05341667,-45.90180556,0.103356,4
123931,g0347057-460936,56.77358333,-46.16011111,0.104966,4
123932,g0339556-452745,54.98179167,-45.4625,0.100917,4
123933,g0344342-455013,56.1425,-45.83688889,0.104206,4
123935,g0341088-454131,55.28670833,-45.692,0.066916,4
123936,g0341131-454819,55.3045,-45.80538889,0.070255,4
123937,g0344194-464012,56.08095833,-46.67011111,0.065047,4
123938,g0342354-461504,55.64729167,-46.25116667,0.069376,4
123940,g0342159-465806,55.56620833,-46.96830556,0.034266,3
123941,g0340277-455925,55.11541667,-45.99038889,0.138757,4
123942,g0338025-453111,54.51025,-45.51958333,0.069875,4
123943,g0335262-450925,53.85908333,-45.15694444,0.068726,4
123944,g0337249-464320,54.35370833,-46.72219444,0.062345,4
123945,g0336021-465421,54.00879167,-46.90569444,0.054914,3
123946,g0344247-094134,56.10275,-9.69277778,0.06592,4
123948,g0339565-101343,54.98554167,-10.22863889,0.141985,3
123949,g0341035-093439,55.26458333,-9.57741667,0.033088,4
123950,g0340180-094148,55.074875,-9.69655556,0.032674,4
123951,g0339214-093707,54.83925,-9.61861111,0.033204,4
123952,g0340408-091444,55.17,-9.24563889,0.140045,4
123953,g0341523-093356,55.46775,-9.56547222,0.089408,3
123954,g0338513-094411,54.71354167,-9.73647222,0.032867,4
123955,g0336014-101929,54.00575,-10.32480556,0.184915,3
123956,g0337203-094715,54.33441667,-9.78752778,0.032776,4
123957,g0336489-094560,54.20383333,-9.76658333,0.081981,4
123958,g0335221-095845,53.84216667,-9.97913889,0.076309,4
123959,g0334590-095019,53.74575,-9.83863889,0.031515,4
123960,g0336581-091416,54.242125,-9.23772222,0.013435,4
123961,g0345296-091405,56.37341667,-9.23466667,0.03741,4
123962,g0343502-092957,55.95933333,-9.49905556,0.033759,4
123963,g0341303-083415,55.37604167,-8.57075,0.013797,4
123964,g0341406-082718,55.419125,-8.45494444,0.096263,4
123965,g0343084-091358,55.78491667,-9.23283333,0.05538,4
123966,g0337539-082953,54.47475,-8.49808333,0.038245,4
123967,g0341124-074827,55.30166667,-7.80738889,0.014047,4
123968,g0333239-081557,53.34941667,-8.26583333,0.112431,4
123969,g0337105-074225,54.29366667,-7.70694444,0.036234,4
123971,g0337437-081807,54.43208333,-8.30183333,0.0911,4
123972,g0336462-075024,54.19233333,-7.83988889,0.039117,4
123973,g0333208-072027,53.33683333,-7.34086111,0.097899,4
123974,g0334380-072049,53.6585,-7.347,0.109719,3
123976,g0335409-070635,53.92029167,-7.10983333,0.038221,4
123977,g0337133-071718,54.30554167,-7.28836111,0.032917,4
123978,g0336539-064944,54.224625,-6.82875,0.072119,4
123979,g0339364-072227,54.90179167,-7.37408333,0.150523,4
123981,g0339021-064840,54.75854167,-6.81102778,0.023197,4
123982,g0337533-060904,54.471875,-6.151,0.034,4
123984,g0340451-060522,55.18779167,-6.08952778,0.0511,3
123985,g0341177-060616,55.32366667,-6.10436111,0.034419,4
123986,g0342013-061152,55.50558333,-6.19766667,0.035059,4
123987,g0341254-072301,55.356,-7.38347222,0.065757,4
123988,g0343243-062322,55.85116667,-6.38938889,0.115619,4
123989,g0342592-065545,55.74654167,-6.92919444,0.050721,4
123990,g0345008-060222,56.25316667,-6.03933333,0.135258,4
123991,g0344074-063617,56.030625,-6.60469444,0.03789,4
123992,g0346118-061510,56.549,-6.25288889,0.037811,4
123993,g0346270-063152,56.61233333,-6.53119444,0.028361,4
123994,g0347091-061741,56.78808333,-6.29461111,0.037521,4
123995,g0342094-072617,55.539,-7.438,0.033568,4
123996,g0345452-071527,56.43820833,-7.25741667,0.02193,4
123997,g0345413-072959,56.42225,-7.49983333,0.033489,4
123998,g0348250-063734,57.104125,-6.62602778,0.021101,4
123999,g0347034-082713,56.76416667,-8.45363889,0.033417,4
124000,g0345323-072347,56.384375,-7.3965,0.028598,4
124001,g0347594-081207,56.99733333,-8.20186111,0.033738,4
124002,g0342307-082157,55.62791667,-8.36577778,0.032189,4
124003,g0348395-073438,57.16454167,-7.57733333,0.034382,4
124004,g0350551-070338,57.729625,-7.06066667,0.028522,4
124005,g0352075-065820,58.03116667,-6.97216667,0.114129,4
124006,g0350215-071321,57.58941667,-7.22261111,0.086982,4
124007,g0350012-072902,57.50508333,-7.48388889,0.028498,4
124008,g0352540-075149,58.224875,-7.86361111,0.032882,4
124009,g0347511-083432,56.963,-8.57541667,0.033991,4
124010,g0348052-085126,57.02183333,-8.85711111,0.074639,4
124011,g0347374-084355,56.90595833,-8.73183333,0.034425,4
124012,g0351051-083738,57.77129167,-8.62713889,0.033299,4
124013,g0354023-084551,58.50958333,-8.76422222,0.033114,4
124014,g0351599-085930,57.99966667,-8.99163889,0.028422,4
124015,g0353569-091026,58.48708333,-9.17386111,0.014302,4
124016,g0350598-085654,57.74895833,-8.94819444,0.05768,4
124017,g0348387-085807,57.161375,-8.96863889,0.093198,4
124018,g0349357-084549,57.39866667,-8.76366667,0.018121,3
124020,g0349139-091730,57.30783333,-9.29177778,0.033318,4
124021,g0341586-082211,55.49433333,-8.36961111,0.03394,4
124022,g0351441-095831,57.93370833,-9.97538889,0.063815,4
124023,g0350228-095038,57.595125,-9.84375,0.070869,3
124024,g0351155-100849,57.81441667,-10.14680556,0.039053,4
124025,g0349467-095611,57.444625,-9.93636111,0.112674,3
124026,g0348079-094358,57.03279167,-9.73280556,0.033158,4
124027,g0348006-095327,57.002625,-9.89088889,0.033151,4
124028,g0346398-100217,56.66570833,-10.03805556,0.13223,4
124029,g0349087-104504,57.28633333,-10.75122222,0.091338,4
124030,g0348228-105139,57.09516667,-10.86075,0.073932,4
124031,g0347349-103852,56.89533333,-10.64763889,0.076084,4
124032,g0346188-093852,56.57841667,-9.64780556,0.037718,4
124033,g0345151-102754,56.31270833,-10.46491667,0.090375,3
124034,g0345273-111632,56.36375,-11.27555556,0.0334,4
124035,g0350572-082622,57.73845833,-8.43941667,0.031223,4
124036,g0351253-074038,57.85541667,-7.67733333,0.013315,4
124038,g0351182-072443,57.82595833,-7.41197222,0.013336,4
124039,g0349290-080124,57.37091667,-8.02330556,0.033483,4
124040,g0349409-074011,57.42025,-7.66975,0.03284,4
124041,g0347285-081803,56.86866667,-8.30069444,0.056214,4
124042,g0350478-070144,57.69908333,-7.02880556,0.027855,4
124043,g0349266-071838,57.36070833,-7.3105,0.016247,4
124044,g0346474-075459,56.6975,-7.91647222,0.034415,4
124047,g0346107-074130,56.54445833,-7.69175,0.034446,4
124048,g0345266-074608,56.36095833,-7.76875,0.033846,4
124049,g0345481-073128,56.45025,-7.52436111,0.034616,4
124050,g0345270-072839,56.36254167,-7.47747222,0.035015,4
124051,g0349162-062815,57.31766667,-6.47086111,-0.00182,4
124052,g0353010-062327,58.25420833,-6.39075,0.076199,4
124053,g0342529-064222,55.72020833,-6.70605556,0.034509,4
124054,g0346083-061533,56.534375,-6.25902778,0.037231,4
124055,g0342401-062255,55.66716667,-6.38186111,0.021026,4
124057,g0345585-053536,56.49354167,-5.59344444,0.125943,4
124058,g0347271-055818,56.86275,-5.97177778,0.13376,4
124059,g0341172-055007,55.32154167,-5.83538889,0.110262,4
124060,g0344407-053728,56.16966667,-5.62455556,0.042626,4
124062,g0341517-052213,55.465375,-5.37027778,0.043789,4
124064,g0342191-050649,55.57975,-5.11366667,0.034875,4
124066,g0341268-044512,55.36145833,-4.75330556,0.111146,4
124067,g0344352-045660,56.14670833,-4.94997222,0.111534,4
124068,g0343140-044348,55.8085,-4.73008333,0.018658,4
124069,g0349050-051305,57.271,-5.21797222,0.03192,4
124070,g0342188-042221,55.5785,-4.37247222,0.031968,4
124072,g0343358-040946,55.89925,-4.16275,0.000673,4
124073,g0345012-041636,56.255125,-4.27675,0.017641,4
124074,g0349223-044606,57.34283333,-4.76833333,0.067465,4
124075,g0347599-043927,56.999375,-4.65758333,0.06679,4
124076,g0348151-045049,57.062875,-4.84683333,0.031369,4
124077,g0345431-040530,56.42966667,-4.09158333,0.013206,4
124078,g0346072-040409,56.52983333,-4.06919444,0.013023,4
124079,g0346108-035805,56.54491667,-3.96794444,0.014263,4
124080,g0347397-042108,56.915375,-4.35222222,0.01365,3
124081,g0351007-041338,57.75283333,-4.22733333,0.039096,4
124082,g0348430-041313,57.17908333,-4.22033333,0.068341,4
124083,g0350045-041741,57.51883333,-4.29466667,0.012881,4
124084,g0349315-031536,57.38108333,-3.25986111,0.682615,4
124085,g0351076-052637,57.78166667,-5.44361111,0.067784,4
124086,g0349508-033741,57.46183333,-3.62794444,0.028361,4
124087,g0352256-032912,58.10666667,-3.48672222,0.041659,4
124088,g0353217-043221,58.34029167,-4.53916667,0.059337,4
124089,g0353161-051024,58.31720833,-5.17338889,0.066076,4
124090,g0354297-043334,58.62391667,-4.55930556,0.065117,4
124091,g0353194-043913,58.33095833,-4.65372222,0.05649,4
124092,g0354465-044220,58.69391667,-4.70544444,0.073883,4
124093,g0356488-040602,59.20320833,-4.10044444,0.263506,4
124094,g0354304-050560,58.62683333,-5.09991667,0.065781,4
124096,g0358276-042329,59.61508333,-4.39147222,0.123979,4
124097,g0356292-045831,59.12145833,-4.97522222,0.064764,4
124098,g0349096-050247,57.28991667,-5.04625,0.031453,4
124099,g0355359-052359,58.89958333,-5.39972222,0.065985,4
124100,g0358459-050238,59.69125,-5.04397222,0.066366,4
124101,g0357029-052023,59.26220833,-5.33972222,0.065714,4
124102,g0357562-052437,59.48420833,-5.41027778,0.067044,4
124103,g0358201-053207,59.58370833,-5.53513889,0.062267,4
124105,g0352062-064356,58.025875,-6.73213889,0.071154,4
124106,g0357125-060200,59.30204167,-6.03341667,0.113729,4
124113,g0357434-070140,59.430875,-7.02763889,0.065293,4
124114,g0353094-065204,58.28916667,-6.86786111,0.087201,4
124115,g0350402-053313,57.66741667,-5.5535,0.013515,4
124116,g0353101-052949,58.29204167,-5.49705556,0.120834,4
124117,g0351384-052510,57.91004167,-5.41936111,0.115551,4
124119,g0355344-073529,58.89325,-7.59133333,0.020117,4
124121,g0352479-072751,58.199625,-7.46413889,0.187709,4
124122,g0353565-070422,58.48558333,-7.07288889,0.033207,4
124123,g0353498-080815,58.45745833,-8.13752778,0.033433,4
124125,g0356374-180342,59.156,-18.06166667,0.021236,4
124126,g0355039-202300,58.76620833,-20.38341667,0.005894,4
124127,g0354389-203008,58.66216667,-20.50216667,0.005622,4
124128,g0352580-180114,58.2415,-18.02041667,0.031425,4
124129,g0354381-195445,58.65891667,-19.91236111,0.112945,4
124132,g0354311-191040,58.62966667,-19.17786111,0.024021,4
124133,g0351045-200846,57.768875,-20.14608333,0.039778,4
124134,g0350224-200928,57.59325,-20.15783333,0.145735,4
124137,g0347489-200233,56.95375,-20.04247222,0.022482,4
124138,g0347509-195510,56.96225,-19.9195,0.05736,4
124139,g0352417-182433,58.17391667,-18.40905556,0.063313,4
124140,g0348518-185844,57.21591667,-18.97886111,0.014344,4
124141,g0346500-191843,56.70841667,-19.31194444,0.086665,4
124142,g0346234-190209,56.597625,-19.03586111,0.058127,4
124143,g0346277-184255,56.61520833,-18.71525,0.023293,4
124145,g0346056-183335,56.5235,-18.55975,0.06282,4
124146,g0349013-182712,57.25558333,-18.45338889,0.040209,4
124147,g0349191-183419,57.32945833,-18.57191667,0.064281,4
124148,g0350143-180226,57.55958333,-18.04063889,0.137118,4
124149,g0351207-181834,57.83616667,-18.30941667,0.027474,4
124150,g0348004-181914,57.00145833,-18.32055556,0.059965,4
124151,g0346206-175159,56.586,-17.86641667,0.065081,4
124153,g0348330-175804,57.137625,-17.96766667,0.064958,4
124154,g0349164-174938,57.31820833,-17.82719444,0.146524,4
124155,g0348053-174529,57.021875,-17.75805556,0.02354,4
124156,g0347549-173256,56.97879167,-17.54894444,0.149287,4
124158,g0350560-174525,57.73325,-17.75688889,0.066912,4
124159,g0350265-174839,57.61054167,-17.81083333,0.067179,4
124160,g0350030-173029,57.5125,-17.50816667,0.182833,4
124162,g0351041-172905,57.76708333,-17.48461111,0.036393,4
124163,g0353239-175631,58.34954167,-17.94183333,0.037015,4
124164,g0348271-162334,57.11308333,-16.39288889,0.004606,4
124167,g0350237-163130,57.59858333,-16.525,0.040978,4
124168,g0354162-171942,58.56741667,-17.32827778,0.028505,4
124169,g0352270-163608,58.11245833,-16.60227778,1.614463,3
124172,g0355007-170703,58.753,-17.11755556,0.055691,4
124173,g0353412-165316,58.4215,-16.88786111,0.073834,4
124175,g0355585-170556,58.99379167,-17.09886111,0.05824,4
124176,g0355579-162445,58.99129167,-16.4125,0.104313,4
124178,g0357541-161102,59.47529167,-16.18388889,2.34246,4
124179,g0358245-160853,59.601875,-16.14805556,0.144949,4
124181,g0358247-170825,59.60279167,-17.14025,0.085674,4
124187,g0359327-173926,59.88633333,-17.65713889,0.001029,4
124190,g0358594-180421,59.74745833,-18.07258333,0.253065,4
124200,g0359066-190332,59.777625,-19.05897222,0.040209,4
124206,g0357381-191260,59.40875,-19.21663889,0.037955,4
124207,g0358418-185335,59.67425,-18.89305556,0.040185,4
124209,g0357301-570105,59.3755,-57.018,0.110652,4
